Image_Name,C,Si,Mn,Cr,Fe,temp_gradient,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,carburizing_temp,tempering_temp,Density_phy,ThermalConductivity,BulkModulus,SpecificHeatCapacity,hv_data
098.png,0.36,0.6,0.8,13.0,84.11,50,8201.037499358254,1.0258822059952428,0.0156489256022819,97.77370292603932,0.8777409144810268,131.15141326254533,0.5040225097710721,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
096.png,0.36,0.6,0.8,13.0,84.11,50,8538.847258950778,1.0292646138875303,0.0125203334280338,104.70801182386568,0.8835135323660714,137.89132178721985,0.4887151248405933,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
095.png,0.36,0.6,0.8,13.0,84.11,50,10033.69062541141,1.0262922304387272,0.0102646655607966,147.30707318796928,0.8617828369140625,131.48541566715525,0.5091116270689362,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
082.png,0.26,1.0,1.0,12.0,85.61,30,9978.029874738691,1.012491312417413,0.0075988021935242,139.3094793998285,0.8821382795061384,137.49879728695794,0.4924539574284702,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
084.png,0.26,1.0,1.0,12.0,85.61,30,10890.49019623896,1.0132641608951476,0.0062908341346282,169.36585719542748,0.864778573172433,139.76753078936716,0.4911653408974125,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
081.png,0.26,1.0,1.0,12.0,85.61,30,9225.031389413502,1.0108411116230005,0.0095503189783519,119.52374260699108,0.8924678257533483,135.48230386801072,0.4811005688352924,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
083.png,0.26,1.0,1.0,12.0,85.61,30,9647.350009445694,1.012044787922607,0.0080639597902029,128.3106810412986,0.8898688180106027,137.11402049399675,0.4995555142108894,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
088.png,0.26,1.0,1.0,12.0,85.61,30,9058.467248185245,1.0116634373007984,0.0091766076035763,113.4781160089437,0.8885696411132813,137.08042446418543,0.4986202263580863,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
086.png,0.26,1.0,1.0,12.0,85.61,30,9525.26931546768,1.0113491967540589,0.0084863490454969,127.36316753717146,0.8824757167271206,138.60180015101287,0.4994007935173062,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
085.png,0.26,1.0,1.0,12.0,85.61,30,8015.706487766058,1.009819061202084,0.011833732259475,87.17774379059125,0.9032010759626116,134.877257693992,0.4838347175213473,1050,200,7.68,17.49,169.71,0.46,"[720.065, 704.117, 704.25, 674.46, 667.113, 643.793, 631.948, 624.91, 611.505, 597.809, 603.007, 605.771, 590.297, 588.257]"
