Area,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,Image_Name
59636.28571428572,7453.68091294802,1.0213201095104805,0.017399984425060657,80.1887177827958,0.9163901192801339,120.74322569682754,0.4768444945109726,126.png
50404.614285714284,13170.505113637739,1.0292891246468119,0.005596622633262843,276.01681600368573,0.7760360717773438,138.09628858683314,0.4879990150806148,031.png
55638.514285714286,11106.147901808135,1.0167783392365037,0.006373331181993449,182.49131629628124,0.849513680594308,134.8997951464224,0.5001489930359977,116.png
59170.97142857143,8015.706487766058,1.009819061202084,0.011833732259475087,87.17774379059125,0.9032010759626116,134.877257693992,0.4838347175213473,085.png
58267.014285714286,9218.237373774338,1.0143109500032246,0.01040111372173301,122.8503098360307,0.8894097464425224,130.12489620578071,0.4778117808520531,119.png
57851.02857142857,7519.851570225399,1.0206004562849986,0.016296391066656975,79.20376062102805,0.8955160958426339,132.92864624569052,0.5008756327461856,060.png
56914.18571428571,8967.024011456182,1.0192294895040215,0.013150234025227367,121.89889023676595,0.8690220424107142,134.093136211912,0.511033980396741,066.png
55279.485714285714,9888.572209493383,1.0266182760081788,0.009635426892775646,143.2612666152888,0.8501508440290179,134.91466326474722,0.49794193648773394,016.png
53680.35,7455.027456210282,1.06932636121553,0.01902180240942592,84.58949222368052,0.8489497593470983,133.09256744951847,0.5082132467037779,001.png
47482.40357142857,8857.45240098424,1.1291210195891783,0.021734871545036054,133.4951518906469,0.7825166974748884,136.4666655050185,0.48846107107514863,023.png
57645.41428571429,9281.557554190565,1.0196587138186577,0.009260951197737325,123.14380243031792,0.8800201416015625,134.04300750202376,0.5152712415931098,050.png
58261.7,8312.649414754665,1.0208583841628716,0.013922854037227253,98.6187898643359,0.8953216552734375,131.1586471928454,0.4955093872457359,099.png
59432.3,7460.389838030286,1.0114993102093641,0.014858269379458774,77.48560885893912,0.9072062901088169,132.11353989566845,0.5049433737111395,094.png
46737.10952380953,12654.97965777839,1.081495540119009,0.02067159364995494,274.9217383769658,0.7519690377371652,139.12359148036208,0.48645533514379125,032.png
55572.735714285714,9686.115715123682,1.0268711870203717,0.013010791733057171,137.81886646250783,0.860542733328683,136.40426256295257,0.49500443107378483,093.png
56947.22142857143,8820.665284222949,1.024554855673263,0.011865682397585332,112.52641354852561,0.8756101335797991,137.73275999183903,0.49838146214078843,059.png
46491.62142857143,12630.338882090236,1.107906910461068,0.01451954836776629,274.83980056587177,0.7517961774553571,136.19691317869237,0.4848476180827057,039.png
56700.485714285714,8201.037499358254,1.0258822059952428,0.01564892560228191,97.77370292603933,0.8777409144810268,131.15141326254533,0.5040225097710721,098.png
61073.142857142855,6117.020820647215,1.00843257518961,0.023771103215457074,50.79159263496594,0.9321323939732142,130.79300506103908,0.4764697328553171,135.png
45305.9,14962.248497385412,1.0607922196869382,0.014137132147904323,397.51190966516407,0.7226087297712054,137.43430644711233,0.4865073195094985,043.png
58898.357142857145,8642.06025193809,1.0102313406579952,0.010294262498000377,102.24907376942873,0.8990090506417411,136.07397621093423,0.47815279509575714,087.png
58261.22857142857,9016.215199327315,1.013179194839323,0.010745800138674055,112.23274730174575,0.8957316807338169,130.91527004583259,0.4850201419330539,079.png
36188.21878787879,10414.360647687854,1.340868826694369,0.03997552055115902,247.53598358660213,0.7036810738699777,137.2134915017491,0.49358763189159366,021.png
59634.45714285714,7227.0287208105,1.0136050486084887,0.017785156987529454,74.63970144547436,0.9102846418108259,127.97626761264533,0.4644252219045752,112.png
55646.49285714285,9965.465828297023,1.0467867805989706,0.010467766186597569,146.8145061542033,0.8615312848772322,134.6708728111897,0.5110052140872983,049.png
59092.05,7289.480621738793,1.0246330941052835,0.017452951638440205,74.25568707114317,0.9085682460239956,131.22551073047072,0.5103077592862294,056.png
61308.614285714284,6280.846672937776,1.0086761400477902,0.02071498351291438,52.413575725204325,0.9356458391462054,124.50235317555058,0.4857095795230899,147.png
54805.171428571426,9827.902695291532,1.0336948836528368,0.014265609190325974,145.53852381400458,0.8545822143554688,129.213083302892,0.5192358247752153,052.png
50720.385714285716,12097.228478880263,1.0436564143969054,0.012705291549672041,231.70957376769832,0.7969506399972098,137.5046426404311,0.490925672386762,107.png
38238.045238095234,15233.118968558398,1.1198584746529252,0.028033703994412892,485.54009421430925,0.6557499476841517,139.4423458385584,0.48303841560589245,047.png
58954.75714285715,8206.497461085462,1.0179782192836604,0.014290400334217931,97.305600341115,0.899928719656808,131.2080178900025,0.5112504379254686,128.png
52181.732142857145,7268.732233490712,1.0775326963464231,0.026902151745345278,82.61683928145756,0.8458450317382813,131.71437485830532,0.5062928630837336,009.png
47454.87857142857,11610.480384946655,1.1037856397872043,0.020077847010587405,227.47107354663592,0.7749699183872768,137.2290584941787,0.48390242404069567,036.png
39340.51547619048,11189.302016597401,1.234305805840532,0.027990540570393314,260.5242340265073,0.713360595703125,135.8705836362611,0.4878513118184101,028.png
